Tipo,Titulo,DOI,Ano,Docente
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Realidade Virtual imersiva,doi=,ano=1999,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Regulamentação da profissão de informática: a situação do profissional em Belém do Pará,doi=,ano=1997,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=MEASE: Metodo experimental de avaliação de software educativo,doi=,ano=1996,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,"titulo=Programa de Informática Educativa na Rede Municipal de Belém, avaliado com base nos projetos dos alunos",doi=,ano=1996,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Sugestões de uso do computador como ferramenta de auxílio no desenvolvimento cognitivo de criançcas entre 3 e 6 anos,doi=,ano=1996,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Informática aplicada a educação,doi=,ano=1994,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=O uso do computador no auxílio a lingua portuguesa,doi=,ano=1994,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=MIAR: uma proposta de software de ensino músico instrumental,doi=,ano=2006,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uma proposta de elaboração de objetos de aprendizagem para o ensino fundamental de matemática: PitágorasNet,doi=,ano=2006,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Protótipo de um sistema de informação para apoio ao Desenvolvimento Regional Sustentável,doi=,ano=2006,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=As tecnologias informáticas e as possibilidades de atuação do professor: um estudo de caso,doi=,ano=2007,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Proposta de implantação de cursos a distância na Escola de Governo,doi=,ano=2009,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=A percepção de pais sobre o uso do computador por crianças da educação infantil,doi=,ano=2009,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=A percepção dos alunos de graduação acerca dos crimes de informática relacionados ao direito autoral: um estudo na UFPA,doi=,ano=2009,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Moodle: da escola para o escritório,doi=,ano=2009,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Second Life como ferramenta de auxílio a educação,doi=,ano=2009,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Lixo tecnológico: o destino e as consequências relacionadas ao desuso dos equipamentos elétricos e eletrônicos,doi=,ano=2010,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Portais acessíveis a informação na perspectiva de um usuário deficiente visual: um estudo de caso na UFPA,doi=,ano=2010,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Proposta Tetris silábico: proposta de um jogo de reforço para o ensino dentro da divisão silábica,doi=,ano=2010,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=A linguagem LOGO na alfabetização de crianças: uma proposta,doi=,ano=1992,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Linguagem LOGO: a possibilidade gerar um ambiente criativo de aprendizagem,doi=,ano=1992,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Plágio Acadêmico: uma comparação entre alunos presenciais e a distância da Faculdade de administração da UFPA,doi=,ano=2014,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uma ferramenta para auxiliar no ensino de língua portuguesa para deficientes auditivos,doi=,ano=2015,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Engenharia social: estudo dos profissionais de tecnologia da informação e comunicação da Universidade Federal do Pará,doi=,ano=2013,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uso das Redes Sociais no Meio Acadêmico:  Um estudo com alunos da Faculdade de Computação da UFPA,doi=,ano=2011,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Proposta de um Sistema de Notificações para Acompanhamento das Atividades dos Estudantes a Distância no Ambiente Virtual Moodle,doi=,ano=2013,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=MODELO DE GESTÃO ADMINISTRATIVA DE CURSOS A DISTÂNCIA NA UNIVERSIDADE FEDERAL DO PARÁ,doi=,ano=2007,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=ORIENTACAO-DE-OUTRA-NATUREZA,titulo=Não definido,doi=,ano=2010,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Proposta de melhorias na interface do Moodle: Teste de usabilidade com alunos do Curso de Bacharelado em Administração Pública na Modalidade a Distância da UFPA,doi=,ano=2013,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=INICIACAO_CIENTIFICA,titulo=Tecnologia e educação: pesquisa sobre as razões para a permanência de estudantes nos cursos de educação a distância da UFPA,doi=,ano=2015,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Pai Coruja: Protótipo de um aplicativo para estimulo afetivo entre pais e filhos na escola,doi=,ano=2017,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Aprendizagem tangencial: um estudo com gamers,doi=,ano=2017,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Ensino de lógica de programação para alunos do ensino fundamental utilizando a ferramenta Scratch,doi=,ano=2018,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=ORIENTACAO-DE-OUTRA-NATUREZA,titulo=Supervisão de monitoria de Disciplina de Graduação Algoritmos - CBCC - UFPA,doi=,ano=2017,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Engenharia Social: Estudo em uma Empresa de Mineração de Barcarena,doi=,ano=2018,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Abordagens Gamificadas para o Ensino e Aprendizagem de Algoritmos ou Equivalente: um estudo a partir o Mapeamento Sistemático da Literatura,doi=,ano=2018,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=ORIENTACAO-DE-OUTRA-NATUREZA,titulo=Supervisão de monitoria de Disciplina de Graduação Algoritmos - CBCC - UFPA - 2019/2,doi=,ano=2019,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=ORIENTACAO-DE-OUTRA-NATUREZA,titulo=Supervisão de monitoria de Disciplina de Graduação Algoritmos - CBCC - UFPA - 2014/4,doi=,ano=2017,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=O RPG como ferramenta de inovação pedagógica no ensino de algoritmos,doi=,ano=2019,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Estudo avaliativo do efeito do LOGO no aprendiz do CEID/PA,doi=,ano=1992,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=Dissertação de mestrado,titulo=Um framework gamificado para a disciplina Algoritmos ou equivalente,doi=,ano=2019,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=Dissertação de mestrado,titulo=Educação sem Fronteiras: espaço virtual de discussão sobre a atuação do pedagogo na educação não-formal,doi=,ano=2019,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=Dissertação de mestrado,"titulo=HQ Criativa: uma narrativa com elementos hipermídia para estimular docentes a trabalharem a competência criatividade, por meio da produção de histórias em quadrinhos em sala de aula",doi=,ano=2020,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=Dissertação de mestrado,titulo=E-book práticas docentes na Educação de Jovens e Adultos do Ensino Personalizado: vivências do Centro de Educação de Jovens e Adultos Prof. Luiz Otávio Pereira - CEEJA Belém,doi=,ano=2020,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=Dissertação de mestrado,titulo=Metodologia 7Cs: uma proposta de ensino e aprendizagem para disciplinas introdutórias à programação,doi=,ano=2020,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=Dissertação de mestrado,titulo=Inter Olhares: proposta de concepção de uma revista digital para abordar questões que afetam o cotidiano da UFPA,doi=,ano=2020,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=Dissertação de mestrado,titulo=?ECOMAN: Uma Experiência Educativa- Ambiental por Meio de Objeto de Aprendizagem.,doi=,ano=2011,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=OUTRA,titulo=O blog como ferramenta na formação reflexiva de práticas tutoriais : uma proposta em construção,doi=,ano=2008,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=CONFERENCIA,titulo=Como preparar Material Didático para EaD,doi=,ano=2011,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=CONFERENCIA,titulo=Tutoria,doi=,ano=2010,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=CONFERENCIA,titulo=Plataforma Moodle: explorando recursos,doi=,ano=2012,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=CONFERENCIA,titulo=A importância da comunicação EAD,doi=,ano=2014,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=CONFERENCIA,titulo=Projeto GLOBAL ITV,doi=,ano=2014,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=OUTRA,"titulo=?GLOBAL ITV: andamento do projeto, concepção dos testes e atividades em parceria com RBA TV",doi=,ano=2015,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=OUTRA,titulo=Uso de tecnologias de informação e comunicação (TIC) na educação a distância (EAD) na visão do docente do projeto Rede Universitária de Telemedicina (RUTE),doi=,ano=2017,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=OUTRA,titulo=A Utilização de Ambiente Virtual de Aprendizagem na Formação de Discentes do Curso de Pedagogia,doi=,ano=2018,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=COMUNICACAO,titulo=Projeto Newton: proposta de inovação no ensino para engenheiros no Pará,doi=,ano=2015,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=SEMINARIO,titulo=Competências modernas criativas,doi=,ano=2018,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=OUTRA,titulo=Produtos de Programas Profissionais,doi=,ano=2019,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=CONGRESSO,titulo=UFPA Multimídia: uma experiência de uso das TICs para o fortalecimento do ensino de graduação na Amazônia,doi=,ano=2012,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=Software,titulo=Ambiente virtual de aprendizagem,doi=,ano=2001,docente=MARIANNE KOGUT ELIASQUEVICI.xml
tipo=TrabalhoEventos,titulo=Software usando reconhecimento e síntese de voz,doi=10.1145/1111360.1111396,ano=2005,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Spoltech and OGI-22 Baseline Systems for Speech Recognition in Brazilian Portuguese,doi=10.1007/978-3-540-85980-2_33,ano=2008,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Speech Recognition for Brazilian Portuguese using the Spoltech and OGI-22 Corpora,doi=,ano=2008,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Uso de Regras Fonológicas com Determinação de Vogal Tônica para Conversão Grafema-Fone em Português Brasileiro,doi=,ano=2008,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=A Computer-Assisted Learning Software to Help Teaching English to Brazilians,doi=,ano=2008,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Porting an European Portuguese Broadcast News Recognition System to Brazilian Portuguese,doi=,ano=2009,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Novos Recursos e Utilização de Adaptação de Locutor no Desenvolvimento de um Sistema de Reconhecimento de Voz para o Português Brasileiro,doi=,ano=2009,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Technologies for the Development of Spoken Dialog Systems in Brazilian Portuguese,doi=10.1109/STIL.2009.20,ano=2009,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=A Computer-assisted Learning Software Using Speech Synthesis and Recognition in Brazilian Portuguese,doi=,ano=2009,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=An Open-Source Speech Recognizer for Brazilian Portuguese with a Windows Programming Interface,doi=10.1007/978-3-642-12320-7,ano=2010,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=A non-Visual Web-Browsing System using Speech Recognition for Brazilian Portuguese,doi=,ano=2010,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=An Open Source HMM-based Text-to-Speech System for Brazilian Portuguese,doi=,ano=2010,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=FFTranscriber: Software para Transcrição Otimizado para Aplicações Forenses,doi=,ano=2010,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Detection and Correction of Phone Confusability in Continuous Speech Recognition,doi=,ano=2011,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Recursos para Desenvolvimento de Aplicativos com Suporte a Reconhecimento de Voz para Desktop e Sistemas Embarcados,doi=,ano=2011,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=A rule-based syllabification algorithm with stress determination for Brazilian Portuguese natural language processing,doi=,ano=2011,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Um Sistema para Melhorar a Usabilidade de um Gerenciador de Correio Eletrônico Baseado em Reconhecimento de Fala,doi=,ano=2011,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Baseline Acoustic Models for Brazilian Portuguese Using CMU Sphinx Tools,doi=10.1007/978-3-642-28885-2_42,ano=2012,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Implantação de um Software Gratuito para o Uso de Computador Via Comandos de Voz em Escolas Públicas de Ensino,doi=,ano=2012,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=SpeechOO: Uma Extensão de Ditado para o LibreOffice,doi=,ano=2012,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=VoxLaPS: Um Vocalizador Aberto para Plataformas Móveis,doi=,ano=2013,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=SpeechOO: A Dictation Extension for the LibreOffice Writer,doi=,ano=2012,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Implementação de um Separador Silábico Gratuito Baseado em Regras Linguísticas para o Português Brasileiro,doi=,ano=2013,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Desenvolvimento e Comparação de Reconhecedores de Fala Embarcados e Distribuídos para Android,doi=10.14209/sbrt.2013.219,ano=2013,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Voicer in mobile platform to facilitate communication for the disabled,doi=10.1145/2536146.2536197,ano=2013,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Caixas de Interesses: Um Novo Mecanismo para a Colaboração através de Nuvem de Armazenamento de Dados,doi=,ano=2014,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Desambiguação de Homógrafos-Heterófonos por Aprendizado de Máquina em Português Brasileiro,doi=,ano=2015,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Aspectos de Implementação de um Serviço de Voz em Aplicações de Realidade Aumentada Móvel,doi=,ano=2015,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Considerações de Usabilidade para Interação por Voz em Aplicações Móveis de Realidade Aumentada,doi=,ano=2015,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Promovendo a Comunicação de Pessoas com Deficiência Associando PECS e Realidade Virtual,doi=,ano=2017,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=A Proposal of a Universal Remote Control System Based on Head Movements,doi=10.1145/3160504.3160516,ano=2017,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Um Framework para Desenvolvimento de Sistemas TTS Personalizados no Português do Brasil,doi=,ano=2012,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=LaPS CSR: A Free Distributed Cloud Speech Recognition System,doi=,ano=2014,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Adaptation and Automation of a Cancellation Test for Evaluation of Exploratory Visual Behavior,doi=10.1145/3274192.3274197,ano=2018,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Usability Considerations For Coercion-Resistant Election Systems,doi=10.1145/3274192.3274232,ano=2018,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Baseline Acoustic Models for Brazilian Portuguese Using Kaldi Tools,doi=10.21437/IberSPEECH.2018-17,ano=2018,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,"titulo=Adaptac&#807;a&#771;o, automatizac&#807;a&#771;o e ana&#769;lise de aplicabilidade de um teste de cancelamento para avaliac&#807;a&#771;o de explorac&#807;a&#771;o visual&#8203;",doi=,ano=2018,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=A Non-Conventional Interaction on Computational Systems Based on Mouth Puffing,doi=10.5753/ihc.2018.4185,ano=2018,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Análise dos Fatores Críticos para o Sucesso de Cursos de Graduação em Computação: um estudo de caso na Região Amazônica,doi=10.5753/cbie.wie.2015.574,ano=2015,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Visual Analysis Scenarios for Oceanographic Buoy Data,doi=10.1109/IV-2.2019.00033,ano=2019,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,"titulo=Evaluating alternative interfaces based on puff, electromyography and dwell time for mouse clicking",doi=10.1145/3357155.3358445,ano=2019,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=A study on customizing interaction in adaptable games,doi=10.1145/3357155.3358468,ano=2019,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=Utterance Copy in Formant-Based Speech Synthesizers Using LSTM Neural Networks,doi=10.1109/BRACIS.2019.00025,ano=2019,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=On the Study of Visual Exploration vs. Educational Levels Using an Automated Cancellation Test,doi=10.1145/3424953.3426643,ano=2020,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,"titulo=Towards a Free, Forced Phonetic Aligner for Brazilian Portuguese Using Kaldi Tools",doi=,ano=2020,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=TrabalhoEventos,titulo=IVOrpheus - A Proposal for Interaction by Voice Commands in Three-Dimensional Environments of Information Visualization,doi=10.1109/cit/iucc/dasc/picom.2015.131,ano=2015,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=ArtigosPublicados,titulo=An open-source rule-based syllabification tool for Brazilian Portuguese,doi=10.1186/s13173-014-0021-9,ano=2015,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=ArtigosPublicados,titulo=Recognizing and Exploring Azulejos on Historic Buildings' Facades by Combining Computer Vision and Geolocation in Mobile Augmented Reality Applications,doi=,ano=2017,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=ArtigosPublicados,titulo=A New Methodology for Automatic Cluster-Based Kriging Using K-Nearest Neighbor and Genetic Algorithms,doi=10.3390/info10110357,ano=2019,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=ArtigosPublicados,titulo=An Empirical Study on the Adaptation and Automation of a Cancellation Test for Children,doi=10.5753/jis.2019.555,ano=2019,docente=NELSON CRUZ SAMPAIO NETO.xml
tipo=ArtigosPublicados,titulo=Free tools and resources for Brazilian Portuguese speech recognition,doi=10.1007/s13173-010-0023-1,ano=2011,docente=NELSON CRUZ SAMPAIO NETO.xml
